,id,url,image,status,currency,price,addressRaw,beds,baths,area,brokerName,brokerNameRaw,latitude,longitude,photos,address.street,address.city,address.state,address.zipcode
0,48249486,https://www.zillow.com/homedetails/6314-SE-Jennings-Ave-Milwaukie-OR-97267/48249486_zpid/,https://photos.zillowstatic.com/fp/9c864e56cb0ef2049715e2b03ba2759b-p_e.jpg,FOR_SALE,$,475000,"6314 SE Jennings Ave, Milwaukie, OR 97267",2.0,2.0,1279.0,"eXp Realty, LLC","eXp Realty, LLC",45.39881,-122.59761,"['https://photos.zillowstatic.com/fp/9c864e56cb0ef2049715e2b03ba2759b-p_e.jpg', 'https://photos.zillowstatic.com/fp/70d84adcb4fd5f99082f4a25cff0c61e-p_e.jpg', 'https://photos.zillowstatic.com/fp/777ed59aef99cf0d0d47fc3fae1fc058-p_e.jpg', 'https://photos.zillowstatic.com/fp/cb04774c322cb856bc92a581103d4066-p_e.jpg', 'https://photos.zillowstatic.com/fp/011e3788bc64620c002498db9ee02acc-p_e.jpg', 'https://photos.zillowstatic.com/fp/607afe298553151896526fb274113ac8-p_e.jpg', 'https://photos.zillowstatic.com/fp/b4500f612eefd16a1c14177a7a9ab12a-p_e.jpg', 'https://photos.zillowstatic.com/fp/55844fb80f40ccbf4c56c6d8705af4c2-p_e.jpg', 'https://photos.zillowstatic.com/fp/f5dc536b7a8600ea5bf818f6ff019bc2-p_e.jpg', 'https://photos.zillowstatic.com/fp/cdfd7c61dbd06e939e959cef42149824-p_e.jpg', 'https://photos.zillowstatic.com/fp/fffd44d5f11acc61653c87a566b2cc04-p_e.jpg', 'https://photos.zillowstatic.com/fp/38c476f846c1b77f4d149d347dc7deb6-p_e.jpg', 'https://photos.zillowstatic.com/fp/6011dee33ca922b3a6b2bfff152cc5e3-p_e.jpg', 'https://photos.zillowstatic.com/fp/fa1c7c92d60a3f5d5dec2e1906929c17-p_e.jpg', 'https://photos.zillowstatic.com/fp/32cf5abd3e512f46b61c5702b5bc089e-p_e.jpg', 'https://photos.zillowstatic.com/fp/6990cd8f9f1033b1662978a21861719b-p_e.jpg', 'https://photos.zillowstatic.com/fp/e6ca0dc008b73e3ab29c83c1ab5f8dad-p_e.jpg', 'https://photos.zillowstatic.com/fp/73585ecfcb9788c911d8926e00cbe7ca-p_e.jpg', 'https://photos.zillowstatic.com/fp/548c46562ccc81bafec53c8c12cb9c70-p_e.jpg', 'https://photos.zillowstatic.com/fp/647b7aa875c327541d9a8cabd630e634-p_e.jpg', 'https://photos.zillowstatic.com/fp/cec5ebd9ed322b482caace4c95ac36c5-p_e.jpg', 'https://photos.zillowstatic.com/fp/17dd0927b467b263b7d651f3ffbca04d-p_e.jpg', 'https://photos.zillowstatic.com/fp/21d9751efc01b595b914959d8cbbbebd-p_e.jpg', 'https://photos.zillowstatic.com/fp/e07de42e87d2b618d480c3da5c152608-p_e.jpg', 'https://photos.zillowstatic.com/fp/c8426c938c73b423c6fe280f7750c22f-p_e.jpg', 'https://photos.zillowstatic.com/fp/5b63853298c8f32f37f34b8e7345edf7-p_e.jpg', 'https://photos.zillowstatic.com/fp/2bac3b12ecd39544eae0304ce9597777-p_e.jpg', 'https://photos.zillowstatic.com/fp/21d7b1d3527f87ab1b0b0dbe9ba42f4f-p_e.jpg', 'https://photos.zillowstatic.com/fp/b41c39db3ba12ae62f0223a5db98b0ad-p_e.jpg', 'https://photos.zillowstatic.com/fp/4c9081f9768f4ecbb802f8a05db8189d-p_e.jpg', 'https://photos.zillowstatic.com/fp/a99e559f0737832ec4c17882290242b2-p_e.jpg', 'https://photos.zillowstatic.com/fp/704ea0c2bac83e412a647b89d54787f8-p_e.jpg', 'https://photos.zillowstatic.com/fp/533030133b3c068137ed4b0d68fde4fb-p_e.jpg', 'https://photos.zillowstatic.com/fp/922e308e2b7bea09f2802cb1bdb9077a-p_e.jpg', 'https://photos.zillowstatic.com/fp/25ee21b85b24d38dd230d7a9fd541ca1-p_e.jpg', 'https://photos.zillowstatic.com/fp/e537c2d9f8e5a332027fc8feadf0b611-p_e.jpg']",6314 SE Jennings Ave,Milwaukie,OR,97267
1,53816326,https://www.zillow.com/homedetails/7600-SW-60th-Ave-Portland-OR-97219/53816326_zpid/,https://photos.zillowstatic.com/fp/9c7586dc537490dacbdf00dd02b44dc2-p_e.jpg,FOR_SALE,$,539900,"7600 SW 60th Ave, Portland, OR 97219",3.0,2.0,2015.0,Redfin,Redfin,45.46967,-122.73805,"['https://photos.zillowstatic.com/fp/9c7586dc537490dacbdf00dd02b44dc2-p_e.jpg', 'https://photos.zillowstatic.com/fp/f8977dcef0907cbfe7a9fceab67151ae-p_e.jpg', 'https://photos.zillowstatic.com/fp/d0024bfa3d09e710594990474df95b1f-p_e.jpg', 'https://photos.zillowstatic.com/fp/12a123e7d0dc900160043f0b3fd993cc-p_e.jpg', 'https://photos.zillowstatic.com/fp/d6993da06e4199c370ac202f0f9189fb-p_e.jpg', 'https://photos.zillowstatic.com/fp/37c71ea560ee3dd428c7a45eebf889bb-p_e.jpg', 'https://photos.zillowstatic.com/fp/955d415d97094c32656ffec421eea061-p_e.jpg', 'https://photos.zillowstatic.com/fp/76af622faa1a311585697dd809be3302-p_e.jpg', 'https://photos.zillowstatic.com/fp/8eccb3d293d8ecf2195f924f5be8a16f-p_e.jpg', 'https://photos.zillowstatic.com/fp/a82a1ec7fcc43566a7fe3c8822e5ec84-p_e.jpg', 'https://photos.zillowstatic.com/fp/51c855a8c9d4c52287dca5510ef0849a-p_e.jpg', 'https://photos.zillowstatic.com/fp/402acd736b83277ab8951e98714a39a2-p_e.jpg', 'https://photos.zillowstatic.com/fp/e87996064f14bcb68bdc9883dc824782-p_e.jpg', 'https://photos.zillowstatic.com/fp/84506e93fe9293efd7e62bda93a62c95-p_e.jpg', 'https://photos.zillowstatic.com/fp/529dcedcddcb88cb1df354478ab517a3-p_e.jpg', 'https://photos.zillowstatic.com/fp/d5dd0554f09f5fa0022714466af7f989-p_e.jpg', 'https://photos.zillowstatic.com/fp/5b9c6ade3802d8d871c0b932444c6941-p_e.jpg', 'https://photos.zillowstatic.com/fp/dac22c5877c070ed2b6a1c1a55c8a4a2-p_e.jpg', 'https://photos.zillowstatic.com/fp/58548a45adcbcc8ca6165c78a70d8cb5-p_e.jpg', 'https://photos.zillowstatic.com/fp/3018c1a664f1f13d4f5359beb629fbbe-p_e.jpg', 'https://photos.zillowstatic.com/fp/2e663ff51ed3d19a55dc2542c941173e-p_e.jpg', 'https://photos.zillowstatic.com/fp/98cbaf3405078f1adf3d250b7888f8cf-p_e.jpg', 'https://photos.zillowstatic.com/fp/459fe0f1af80d14d602eb5974b2b668d-p_e.jpg', 'https://photos.zillowstatic.com/fp/14176dc6fd08b854c243a260c7e3dc6f-p_e.jpg', 'https://photos.zillowstatic.com/fp/9be53fe98f80319cedd870a318864906-p_e.jpg', 'https://photos.zillowstatic.com/fp/cc93f986580381c4632c6969fc3f53ae-p_e.jpg', 'https://photos.zillowstatic.com/fp/4d3c1621aa41a9b589d1ad7151b03816-p_e.jpg', 'https://photos.zillowstatic.com/fp/d3cc7924a504cfc0b166840ebfce154d-p_e.jpg', 'https://photos.zillowstatic.com/fp/6ede27e73089c9afaf98fc2f41df3a30-p_e.jpg', 'https://photos.zillowstatic.com/fp/52efd8ed13d96e186434a5f2bfebb081-p_e.jpg', 'https://photos.zillowstatic.com/fp/a02c6c32f3580ce6d067892f7577fe5a-p_e.jpg', 'https://photos.zillowstatic.com/fp/1d9a741d6f2885cedfcb57c7b11fa7b2-p_e.jpg', 'https://photos.zillowstatic.com/fp/43dad6341b02da06d39fce069e1faca9-p_e.jpg', 'https://photos.zillowstatic.com/fp/f2d31689c7cfc7f6cbe4813fbd64311e-p_e.jpg', 'https://photos.zillowstatic.com/fp/fb78d8c62766f3df016f0327b804b469-p_e.jpg', 'https://photos.zillowstatic.com/fp/06df5c4d3c1260e4c45ddc2a9b2fa89e-p_e.jpg', 'https://photos.zillowstatic.com/fp/4f5dc7f93f47d4f12556782ee91e6c4f-p_e.jpg', 'https://photos.zillowstatic.com/fp/597065780a8ef30927160ee73bbb3c49-p_e.jpg', 'https://photos.zillowstatic.com/fp/623c87e97cbd0cf25151bee6815d84fa-p_e.jpg', 'https://photos.zillowstatic.com/fp/bb4fc8430a93326c350aa1d894c5aafb-p_e.jpg', 'https://photos.zillowstatic.com/fp/d08d2fadf0639384debea477182e4dd8-p_e.jpg', 'https://photos.zillowstatic.com/fp/7eb8bd3704cc5cef31e37b80b297ba0c-p_e.jpg', 'https://photos.zillowstatic.com/fp/7d96d32c2976c09865e5057584f1dfc1-p_e.jpg', 'https://photos.zillowstatic.com/fp/c23d1e8d715048c5c0c5380291d620a7-p_e.jpg', 'https://photos.zillowstatic.com/fp/fc9a3384900900b416b819c71674b74f-p_e.jpg', 'https://photos.zillowstatic.com/fp/49983e68297d8728b817fa5d014a1433-p_e.jpg', 'https://photos.zillowstatic.com/fp/2b060836ede7f89eeae6a0320a44255a-p_e.jpg', 'https://photos.zillowstatic.com/fp/4efa97fdd95a9ee82a3a26021e7e8004-p_e.jpg']",7600 SW 60th Ave,Portland,OR,97219
2,53819252,https://www.zillow.com/homedetails/15105-E-Burnside-St-Portland-OR-97233/53819252_zpid/,https://photos.zillowstatic.com/fp/0bccd964f848180fee15521274420214-p_e.jpg,FOR_SALE,$,369900,"15105 E Burnside St, Portland, OR 97233",3.0,1.0,2064.0,Windermere Realty Trust,Windermere Realty Trust,45.522507,-122.50768,"['https://photos.zillowstatic.com/fp/0bccd964f848180fee15521274420214-p_e.jpg', 'https://photos.zillowstatic.com/fp/0ec3717b5b2689103aa69c4b5a849741-p_e.jpg', 'https://photos.zillowstatic.com/fp/06ed22dbbd6643dac3222e4b42215c68-p_e.jpg', 'https://photos.zillowstatic.com/fp/95bbed3b8eacec11a8f3c94e5cde34b6-p_e.jpg', 'https://photos.zillowstatic.com/fp/cc7873b927029e4f93b44926b48cf071-p_e.jpg', 'https://photos.zillowstatic.com/fp/6b7f609984ced1a0b0491066f4b60631-p_e.jpg', 'https://photos.zillowstatic.com/fp/ba0b35af6397bce1c5460543633666bf-p_e.jpg', 'https://photos.zillowstatic.com/fp/8357fe69028fccfc5beef4e790987597-p_e.jpg', 'https://photos.zillowstatic.com/fp/a18a5de027681fcaa10e0693960e9a59-p_e.jpg', 'https://photos.zillowstatic.com/fp/93e9d7fc4e104b5f86af49f9616681ad-p_e.jpg', 'https://photos.zillowstatic.com/fp/817ea7e163d46c82e25f1f314d1ec4e5-p_e.jpg', 'https://photos.zillowstatic.com/fp/3631f1baa16214c1df300dd3f5799f27-p_e.jpg', 'https://photos.zillowstatic.com/fp/9d4e7e68a4e5147531e520131c110007-p_e.jpg', 'https://photos.zillowstatic.com/fp/5d5abc2737173361c9b40cd5dfb87982-p_e.jpg', 'https://photos.zillowstatic.com/fp/de370c11f0f917538e9e81fec20d1edf-p_e.jpg', 'https://photos.zillowstatic.com/fp/b6929a2f3e78a8d937c415243765785c-p_e.jpg', 'https://photos.zillowstatic.com/fp/553f35c97660fda4ae31e67f71476b55-p_e.jpg', 'https://photos.zillowstatic.com/fp/cd166c086745f2343a680f9062be76b5-p_e.jpg', 'https://photos.zillowstatic.com/fp/c7a82d6babc524d5bf555963daee4ba1-p_e.jpg', 'https://photos.zillowstatic.com/fp/100e23cb96c9923deaf526d7d2824ba2-p_e.jpg', 'https://photos.zillowstatic.com/fp/ea237609c5abd8c1fa2c6e914af70f31-p_e.jpg', 'https://photos.zillowstatic.com/fp/23696e697c30844f28fd6500dc418846-p_e.jpg', 'https://photos.zillowstatic.com/fp/f4140348c8aaae1e8372607b697dfac2-p_e.jpg', 'https://photos.zillowstatic.com/fp/953d7946f32246780b3e15208a5d3e54-p_e.jpg', 'https://photos.zillowstatic.com/fp/02cfb8265459a222d1a86acb3177cb71-p_e.jpg', 'https://photos.zillowstatic.com/fp/9c609003f59bcb7029cac0674705ed38-p_e.jpg', 'https://photos.zillowstatic.com/fp/f532ad4975c43edf86fb58db3199c238-p_e.jpg', 'https://photos.zillowstatic.com/fp/c08aa31cfc2fddadddcf5c358b65a412-p_e.jpg', 'https://photos.zillowstatic.com/fp/c4457de586c9f2e1ba7d53a6ef7460d0-p_e.jpg', 'https://photos.zillowstatic.com/fp/b10c83f288a2b6d88250bada00f7e0da-p_e.jpg', 'https://photos.zillowstatic.com/fp/481fb5d077a5e3233c54b9420b5e0138-p_e.jpg', 'https://photos.zillowstatic.com/fp/c06afce6b72289408bdc4a8a4366a3d8-p_e.jpg', 'https://photos.zillowstatic.com/fp/189c7d535782be0a159fb7edbb6d1319-p_e.jpg', 'https://photos.zillowstatic.com/fp/5d150b45f5b62460bd2e91b1f5e83101-p_e.jpg', 'https://photos.zillowstatic.com/fp/1af60c3ee297bf5e6c76b8c7c2cac31b-p_e.jpg', 'https://photos.zillowstatic.com/fp/3b6f6d4aba65a53dd47c89d8c4cfd736-p_e.jpg']",15105 E Burnside St,Portland,OR,97233
3,53835615,https://www.zillow.com/homedetails/1442-SW-Vista-Ave-Portland-OR-97201/53835615_zpid/,https://photos.zillowstatic.com/fp/646f9095ae1a4150b02674010256294b-p_e.jpg,FOR_SALE,$,695000,"1442 SW Vista Ave, Portland, OR 97201",4.0,3.0,4131.0,Windermere Realty Trust,Windermere Realty Trust,45.517944,-122.69676,"['https://photos.zillowstatic.com/fp/646f9095ae1a4150b02674010256294b-p_e.jpg', 'https://photos.zillowstatic.com/fp/dcf9b0bdd1e87a88d101b360a890ae8a-p_e.jpg', 'https://photos.zillowstatic.com/fp/84147aa413d77c1a125dda3044349277-p_e.jpg', 'https://photos.zillowstatic.com/fp/8155511931a1e8b3a78e2c2736b7d681-p_e.jpg', 'https://photos.zillowstatic.com/fp/a30595f329a7da41dab66d9aa426f7c4-p_e.jpg', 'https://photos.zillowstatic.com/fp/ca89d1b2f4ee0e4ddcf283816fd338c8-p_e.jpg', 'https://photos.zillowstatic.com/fp/52827297a7b99964ee5d66f43fd3eb59-p_e.jpg', 'https://photos.zillowstatic.com/fp/0e55f016794e097e0f70e1494d382110-p_e.jpg', 'https://photos.zillowstatic.com/fp/44d5c9318fb470ff0440cc0bd0e3f220-p_e.jpg', 'https://photos.zillowstatic.com/fp/4ce48342c5a10110b43aebb21b7afec4-p_e.jpg', 'https://photos.zillowstatic.com/fp/f8eca0511244ff4f475801efc978f9ff-p_e.jpg', 'https://photos.zillowstatic.com/fp/ba0177ad832807d1b9a2905e85c9db02-p_e.jpg', 'https://photos.zillowstatic.com/fp/acc7f93da88551ab28145f2fab69954e-p_e.jpg', 'https://photos.zillowstatic.com/fp/d3729ce5ed0fee4865186fd91302e863-p_e.jpg', 'https://photos.zillowstatic.com/fp/3e2e19df0e1768389fe0a1ff6600baca-p_e.jpg', 'https://photos.zillowstatic.com/fp/42ee3d45d2941e8aa5afe8d1e6548e6c-p_e.jpg', 'https://photos.zillowstatic.com/fp/1f7b5fe22770ccd9ebaf406ff50ecd29-p_e.jpg', 'https://photos.zillowstatic.com/fp/13cf23dd9c35ce3e535bd7106e2b3181-p_e.jpg', 'https://photos.zillowstatic.com/fp/2f65e1397ca834b667e891530b5f5fe8-p_e.jpg', 'https://photos.zillowstatic.com/fp/b562d2df9d036d1635225511dab79324-p_e.jpg', 'https://photos.zillowstatic.com/fp/56646505f4a9bb036cccad15c67b9664-p_e.jpg', 'https://photos.zillowstatic.com/fp/7c4a72f0488fa34e3d2122e60c6e35e6-p_e.jpg', 'https://photos.zillowstatic.com/fp/6c38f93ab97b9c3afff1bfb3afa78fa8-p_e.jpg', 'https://photos.zillowstatic.com/fp/bab76968d3092f346a7600611f601512-p_e.jpg', 'https://photos.zillowstatic.com/fp/3ba3e3d2fb842468812227ff5bbf533e-p_e.jpg', 'https://photos.zillowstatic.com/fp/7f1fb1ef6b470865d8051139e91165b3-p_e.jpg', 'https://photos.zillowstatic.com/fp/ff6b04cf69056f2eead0185abdaec938-p_e.jpg', 'https://photos.zillowstatic.com/fp/cbe5a4bf76c59a7f21655c0d688a52a5-p_e.jpg', 'https://photos.zillowstatic.com/fp/7305365262000c215f64694aafcbb586-p_e.jpg', 'https://photos.zillowstatic.com/fp/75ce6486cb7dffad61c3c49a2cde3281-p_e.jpg', 'https://photos.zillowstatic.com/fp/debe272e70896191cfeb1a65d95fbcd7-p_e.jpg', 'https://photos.zillowstatic.com/fp/0a8dcc732dd59257b63d284d28a42589-p_e.jpg', 'https://photos.zillowstatic.com/fp/d6199196d613e44f3592b8dfb8bc3dcf-p_e.jpg', 'https://photos.zillowstatic.com/fp/f6d29753ca81c48515dbdd51f70cdf46-p_e.jpg', 'https://photos.zillowstatic.com/fp/848ab58fe56a751cb08facb903ab5676-p_e.jpg', 'https://photos.zillowstatic.com/fp/066ccb80567036c08f1624880f440be4-p_e.jpg', 'https://photos.zillowstatic.com/fp/f810e9994793f4006e9ae16762c49a55-p_e.jpg', 'https://photos.zillowstatic.com/fp/4dc45bc5f50aedc84910216d43353f27-p_e.jpg', 'https://photos.zillowstatic.com/fp/efccee7ef5c391e3e4334078eda5a386-p_e.jpg', 'https://photos.zillowstatic.com/fp/4e2e1b2f4eb80dd213bb29c4f43fc63e-p_e.jpg', 'https://photos.zillowstatic.com/fp/bfcc1fcc5f52b384a4944f0ace8d908f-p_e.jpg', 'https://photos.zillowstatic.com/fp/2aa750d3651ba4a2f00ca9c22d2e465c-p_e.jpg', 'https://photos.zillowstatic.com/fp/fc217423f71fa350f2013e509de7a0ba-p_e.jpg', 'https://photos.zillowstatic.com/fp/25ae610c6cc80f2530f222f1a96ec170-p_e.jpg', 'https://photos.zillowstatic.com/fp/6a24aafc4f54d838b7326990adc3fdbf-p_e.jpg', 'https://photos.zillowstatic.com/fp/38ab2dba3640f1a75ab6dd7ef35ac365-p_e.jpg', 'https://photos.zillowstatic.com/fp/a9b9a52788c8a8c06737a2fcfa7d9184-p_e.jpg']",1442 SW Vista Ave,Portland,OR,97201
4,53868321,https://www.zillow.com/homedetails/7535-S-Hood-Ave-Portland-OR-97219/53868321_zpid/,https://photos.zillowstatic.com/fp/46ec309362ff069afff4f7bb6dc98470-p_e.jpg,FOR_SALE,$,675000,"7535 S Hood Ave, Portland, OR 97219",2.0,1.0,1941.0,"The Agency, Inc","The Agency, Inc",45.469494,-122.67473,"['https://photos.zillowstatic.com/fp/46ec309362ff069afff4f7bb6dc98470-p_e.jpg', 'https://photos.zillowstatic.com/fp/30e5e8856a0605b3b8662a457086c1c5-p_e.jpg', 'https://photos.zillowstatic.com/fp/dfabc39c13bb17cf66bebff6d8c73984-p_e.jpg', 'https://photos.zillowstatic.com/fp/eedce7427663ae0753a61a2db6fe4cbd-p_e.jpg', 'https://photos.zillowstatic.com/fp/a27b9c36a96ae846149e563295539603-p_e.jpg', 'https://photos.zillowstatic.com/fp/65f76f5bca65a1782dbbc87e47cb9a51-p_e.jpg', 'https://photos.zillowstatic.com/fp/c089598aea0ce6994004bff0c827e343-p_e.jpg', 'https://photos.zillowstatic.com/fp/d032d675d758bc587b1678b76feb5635-p_e.jpg', 'https://photos.zillowstatic.com/fp/70e3fcbe47276908d7a5c00496fc0ce7-p_e.jpg', 'https://photos.zillowstatic.com/fp/123c4217cff28496e5ee603b63dd2602-p_e.jpg', 'https://photos.zillowstatic.com/fp/949a76099c386229f22dc84d0562f048-p_e.jpg', 'https://photos.zillowstatic.com/fp/c168792edc7053daacba19bdbecfa40a-p_e.jpg', 'https://photos.zillowstatic.com/fp/4c4489789efbb72c524d2b841c0948d9-p_e.jpg', 'https://photos.zillowstatic.com/fp/8fb98509a93af6b5a3cafcebfc6ad02e-p_e.jpg', 'https://photos.zillowstatic.com/fp/b586830956f116afee61f74c82732c4c-p_e.jpg', 'https://photos.zillowstatic.com/fp/1b23259fb6311e7e8f7cbff1f1bdb3ed-p_e.jpg', 'https://photos.zillowstatic.com/fp/4f753d50240fad3ba6f910f853e16964-p_e.jpg', 'https://photos.zillowstatic.com/fp/166656cae17340674bb882670162e146-p_e.jpg', 'https://photos.zillowstatic.com/fp/d2343c4f28ef73c07985f61d9a1ba4a7-p_e.jpg', 'https://photos.zillowstatic.com/fp/b0cec421a43831cdcd561c5af409ed3e-p_e.jpg', 'https://photos.zillowstatic.com/fp/29c7a727184ad6938a297de862101302-p_e.jpg', 'https://photos.zillowstatic.com/fp/82654d3cfbcf4705b720fc8b21ceb5d0-p_e.jpg', 'https://photos.zillowstatic.com/fp/176b06ee81e8f315f08d525f07377c35-p_e.jpg', 'https://photos.zillowstatic.com/fp/69db4056d36fada8c2ab3a768e1ecb61-p_e.jpg', 'https://photos.zillowstatic.com/fp/0544f480e37f7ee21a50e3ba5f1ac7a9-p_e.jpg', 'https://photos.zillowstatic.com/fp/2880b2397aa177b04e75e3af3871d4dd-p_e.jpg', 'https://photos.zillowstatic.com/fp/de993768085566c0a006e42482b7d687-p_e.jpg', 'https://photos.zillowstatic.com/fp/b76aa39500f46d94e2b95802a81fec80-p_e.jpg', 'https://photos.zillowstatic.com/fp/35c1e550708d0e291e6b282054a24a58-p_e.jpg', 'https://photos.zillowstatic.com/fp/5651448971ed99e1b4e0346013048624-p_e.jpg', 'https://photos.zillowstatic.com/fp/ddac65eb54456459efa85b0a535b5c56-p_e.jpg', 'https://photos.zillowstatic.com/fp/43f47fe161ab56400dd215b640e40df9-p_e.jpg', 'https://photos.zillowstatic.com/fp/eba878c2381f63b7f6bae301b2a55929-p_e.jpg', 'https://photos.zillowstatic.com/fp/f0cf8608dc273cd257bcc7bcad25846b-p_e.jpg', 'https://photos.zillowstatic.com/fp/85cfd2a1da739b617eae12f8b43f4705-p_e.jpg', 'https://photos.zillowstatic.com/fp/7e40968123e324fde9646398fb649d1e-p_e.jpg', 'https://photos.zillowstatic.com/fp/5a5975ffa7719ab57aff6def3ccb04f0-p_e.jpg', 'https://photos.zillowstatic.com/fp/127957e0b9d47f6689626b60514cf84d-p_e.jpg', 'https://photos.zillowstatic.com/fp/811d610a02cd17a9ae2756b342fd56ad-p_e.jpg', 'https://photos.zillowstatic.com/fp/7cd49a212bc4b534d869bed1d98d0ca4-p_e.jpg', 'https://photos.zillowstatic.com/fp/7698138520b0da56d4dd5563d24a89e0-p_e.jpg', 'https://photos.zillowstatic.com/fp/463600603d7ba6989753832bf34b2787-p_e.jpg', 'https://photos.zillowstatic.com/fp/7d09e207c7f39fff1b6aead9cec7a8c9-p_e.jpg', 'https://photos.zillowstatic.com/fp/13ade21b554767fafa97ddef2eb04165-p_e.jpg', 'https://photos.zillowstatic.com/fp/70e84b9b853497a2dc436fb516428e2b-p_e.jpg', 'https://photos.zillowstatic.com/fp/eb6a58b43a342edc86aa4db2bfda4365-p_e.jpg']",7535 S Hood Ave,Portland,OR,97219
